onset	duration	sample	value
694.4931640625	n/a	711162	1112
694.8955078125	n/a	711574	4220
695.67578125	n/a	712373	4210
697.2451171875	n/a	713980	4230
699.5888671875	n/a	716380	1111
700.2431640625	n/a	717050	4210
700.5107421875	n/a	717324	4311
700.576171875	n/a	717391	1112
700.80859375	n/a	717629	4220
702.458984375	n/a	719319	4210
703.4384765625	n/a	720322	4230
704.896484375	n/a	721815	3200
705.3642578125	n/a	722294	2621
705.5546875	n/a	722489	1111
706.4326171875	n/a	723388	4311
706.48828125	n/a	723445	1112
706.5498046875	n/a	723508	4210
707.0224609375	n/a	723992	1311
707.162109375	n/a	724135	1312
708.5205078125	n/a	725526	4230
712.6220703125	n/a	729726	1311
712.7236328125	n/a	729830	1312
713.6142578125	n/a	730742	2622
714.3671875	n/a	731513	1111
714.8017578125	n/a	731958	1311
714.9423828125	n/a	732102	1312
714.9892578125	n/a	732150	4210
715.08984375	n/a	732253	4311
715.134765625	n/a	732299	1112
715.896484375	n/a	733079	4220
716.7763671875	n/a	733980	4210
719.0751953125	n/a	736334	4312
722.1376953125	n/a	739470	1121
722.9599609375	n/a	740312	4311
723.0146484375	n/a	740368	1122
723.0771484375	n/a	740432	4230
726.1171875	n/a	743545	4210
726.49609375	n/a	743933	4312
727.802734375	n/a	745271	1311
727.9208984375	n/a	745392	1312
728.3193359375	n/a	745800	1111
728.9228515625	n/a	746418	1311
729.0302734375	n/a	746528	1312
729.2412109375	n/a	746744	4220
729.2412109375	n/a	746744	4311
729.30859375	n/a	746813	1112
731.5	n/a	749057	4210
732.4599609375	n/a	750040	4312
733.12890625	n/a	750725	4230
734.513671875	n/a	752143	1111
735.2470703125	n/a	752894	4210
735.55859375	n/a	753213	4311
735.625	n/a	753281	1112
735.798828125	n/a	753459	4220
736.8525390625	n/a	754538	1311
736.9921875	n/a	754681	1312
738.1787109375	n/a	755896	4210
739.458984375	n/a	757207	4312
740.7255859375	n/a	758504	1121
740.814453125	n/a	758595	4230
741.103515625	n/a	758891	4311
741.115234375	n/a	758903	1122
744.3173828125	n/a	762182	4210
745.9365234375	n/a	763840	4312
746.40625	n/a	764321	3200
746.8662109375	n/a	764792	2621
746.966796875	n/a	764895	4230
748.75390625	n/a	766725	1311
748.8603515625	n/a	766834	1312
749.109375	n/a	767089	1111
749.53125	n/a	767521	4210
749.931640625	n/a	767931	4311
749.9853515625	n/a	767986	1112
750.4873046875	n/a	768500	4220
750.953125	n/a	768977	1311
751.0859375	n/a	769113	1312
751.8974609375	n/a	769944	4210
752.5771484375	n/a	770640	4312
755.1162109375	n/a	773240	2622
755.5322265625	n/a	773666	4230
756.30078125	n/a	774453	1121
757.22265625	n/a	775397	4311
757.2900390625	n/a	775466	1122
759.8271484375	n/a	778064	1311
759.9189453125	n/a	778158	1312
760.4111328125	n/a	778662	4210
761.6923828125	n/a	779974	4312
763.107421875	n/a	781423	4220
763.5	n/a	781825	1111
764.322265625	n/a	782667	4311
764.376953125	n/a	782723	1112
768.330078125	n/a	786771	4210
769.6884765625	n/a	788162	1121
770.2666015625	n/a	788754	4230
770.4326171875	n/a	788924	4311
770.4775390625	n/a	788970	1122
776.689453125	n/a	795331	4210
777.9033203125	n/a	796574	1111
778.7470703125	n/a	797438	4311
778.8017578125	n/a	797494	1112
778.8251953125	n/a	797518	4220
780.884765625	n/a	799627	4210
782.4150390625	n/a	801194	4230
785.3408203125	n/a	804190	1121
786.2744140625	n/a	805146	4311
786.341796875	n/a	805215	1122
787.931640625	n/a	806843	3200
788.3681640625	n/a	807290	2621
788.8515625	n/a	807785	4210
789.9912109375	n/a	808952	4220
791.978515625	n/a	810987	1111
792.8564453125	n/a	811886	4311
792.912109375	n/a	811943	1112
795.9140625	n/a	815017	4210
796.619140625	n/a	815739	2622
797.533203125	n/a	816675	4312
800.6630859375	n/a	819880	1121
801.140625	n/a	820369	4230
801.640625	n/a	820881	4311
801.70703125	n/a	820949	1122
804.337890625	n/a	823643	4210
805.2880859375	n/a	824616	4312
805.4580078125	n/a	824790	4220
808.5712890625	n/a	827978	1121
808.9716796875	n/a	828388	4210
809.42578125	n/a	828853	4311
809.4814453125	n/a	828910	1122
809.7236328125	n/a	829158	4230
811.3623046875	n/a	830836	4210
812.623046875	n/a	832127	4312
813.3056640625	n/a	832826	1311
813.4130859375	n/a	832936	1312
815.4580078125	n/a	835030	1111
816.2216796875	n/a	835812	4220
816.3017578125	n/a	835894	4311
816.3583984375	n/a	835952	1112
819.330078125	n/a	838995	4210
819.7900390625	n/a	839466	4312
824.46875	n/a	844257	1111
825.3017578125	n/a	845110	4311
825.357421875	n/a	845167	1112
825.599609375	n/a	845415	4220
827.55859375	n/a	847421	4210
828.0556640625	n/a	847930	1311
828.1513671875	n/a	848028	1312
828.71875	n/a	848609	3200
828.8388671875	n/a	848732	4312
829.12109375	n/a	849021	2621
831.7685546875	n/a	851732	1111
832.8466796875	n/a	852836	4311
832.857421875	n/a	852847	4220
832.9248046875	n/a	852916	1112
835.515625	n/a	855569	4210
836.2744140625	n/a	856346	4312
837.12109375	n/a	857213	2622
837.357421875	n/a	857455	4230
838.4482421875	n/a	858572	1121
839.5703125	n/a	859721	4311
839.6484375	n/a	859801	1122
840.27734375	n/a	860445	1311
840.376953125	n/a	860547	1312
843.8310546875	n/a	864084	4210
844.576171875	n/a	864847	4312
845.0673828125	n/a	865350	1111
845.5234375	n/a	865817	4311
845.5458984375	n/a	865840	1112
847.8779296875	n/a	868228	4312
848.6298828125	n/a	868998	1311
848.7216796875	n/a	869092	1312
848.95703125	n/a	869333	4230
853.0654296875	n/a	873540	1121
854.12890625	n/a	874629	4311
854.20703125	n/a	874709	1122
856.8291015625	n/a	877394	4210
859.92578125	n/a	880565	4312
860.0498046875	n/a	880692	1121
860.66015625	n/a	881317	4230
861.02734375	n/a	881693	4311
861.09375	n/a	881761	1122
861.8798828125	n/a	882566	1311
862.01953125	n/a	882709	1312
864.1162109375	n/a	884856	4210
864.9365234375	n/a	885696	4230
868.951171875	n/a	889807	3200
869.23046875	n/a	890093	4210
869.373046875	n/a	890239	2621
869.8408203125	n/a	890718	4312
870.177734375	n/a	891063	1311
870.32421875	n/a	891213	1312
871.2109375	n/a	892121	1311
871.337890625	n/a	892251	1312
872.4482421875	n/a	893388	1121
872.6259765625	n/a	893570	4311
872.6259765625	n/a	893570	1122
873.4677734375	n/a	894432	4312
877.623046875	n/a	898687	2622
878.13671875	n/a	899213	1111
879.0693359375	n/a	900168	4311
879.11328125	n/a	900213	4220
879.13671875	n/a	900237	1112
881.828125	n/a	902993	4210
883.1796875	n/a	904377	4312
884.259765625	n/a	905483	4230
887.5478515625	n/a	908850	1111
888.2138671875	n/a	909532	4210
888.6142578125	n/a	909942	4311
888.6923828125	n/a	910022	1112
888.7138671875	n/a	910044	4220
891.1240234375	n/a	912512	4210
892.29296875	n/a	913709	4312
895.4384765625	n/a	916930	1121
896.2275390625	n/a	917738	4230
896.560546875	n/a	918079	4311
896.638671875	n/a	918159	1122
899.4091796875	n/a	920996	4210
900.009765625	n/a	921611	4312
903.8291015625	n/a	925522	1311
903.9677734375	n/a	925664	1312
904.70703125	n/a	926421	1111
905.2509765625	n/a	926978	4311
905.28515625	n/a	927013	1112
906.0283203125	n/a	927774	1311
906.1640625	n/a	927913	1312
906.7958984375	n/a	928560	4230
909.826171875	n/a	931663	3200
910.125	n/a	931969	2621
911.673828125	n/a	933555	1111
912.44140625	n/a	934341	4210
912.5966796875	n/a	934500	4311
912.6630859375	n/a	934568	1112
913.0048828125	n/a	934918	4220
914.275390625	n/a	936219	4210
915.2548828125	n/a	937222	4230
918.3759765625	n/a	940418	2622
919.5595703125	n/a	941630	1311
919.6640625	n/a	941737	1312
920.6787109375	n/a	942776	1311
920.7861328125	n/a	942886	1312
921.169921875	n/a	943279	1111
921.8359375	n/a	943961	4210
922.0029296875	n/a	944132	4311
922.0576171875	n/a	944188	1112
922.5498046875	n/a	944692	4220
923.599609375	n/a	945767	4210
925.0400390625	n/a	947242	4312
925.58984375	n/a	947805	4230
928.89453125	n/a	951189	1111
929.3388671875	n/a	951644	4210
929.8505859375	n/a	952168	4311
929.916015625	n/a	952235	1112
930.109375	n/a	952433	4220
932.8701171875	n/a	955260	4210
934.4697265625	n/a	956898	4312
935.859375	n/a	958321	1121
936.2041015625	n/a	958674	4230
936.7373046875	n/a	959220	4311
936.79296875	n/a	959277	1122
940.03515625	n/a	962597	4210
940.39453125	n/a	962965	4312
943.74609375	n/a	966397	1111
944.6240234375	n/a	967296	4220
944.8134765625	n/a	967490	4311
944.8896484375	n/a	967568	1112
947.4521484375	n/a	970192	4210
948.2822265625	n/a	971042	4230
951.134765625	n/a	973963	3200
951.626953125	n/a	974467	2621
955.2900390625	n/a	978218	1111
955.7900390625	n/a	978730	4210
956.201171875	n/a	979151	4311
956.2578125	n/a	979209	1112
956.4599609375	n/a	979416	4220
958.46875	n/a	981473	4210
959.869140625	n/a	982907	4230
959.8779296875	n/a	982916	2622
961.2958984375	n/a	984368	1121
962.1943359375	n/a	985288	4311
962.2490234375	n/a	985344	1122
967.0361328125	n/a	990246	4210
967.0361328125	n/a	990246	4312
967.171875	n/a	990385	1121
967.41015625	n/a	990629	1311
967.482421875	n/a	990703	4230
967.5439453125	n/a	990766	1312
968.0693359375	n/a	991304	4311
968.125	n/a	991361	1122
970.56640625	n/a	993861	4210
972.3369140625	n/a	995674	4312
973.73828125	n/a	997109	1121
974.515625	n/a	997905	4230
974.59375	n/a	997985	4311
974.6494140625	n/a	998042	1122
978.8798828125	n/a	1002374	1311
979.009765625	n/a	1002507	1312
979.3115234375	n/a	1002816	4210
980.41015625	n/a	1003941	1311
980.51171875	n/a	1004045	1312
980.6015625	n/a	1004137	4312
982.3779296875	n/a	1005956	1121
982.9892578125	n/a	1006582	4230
983.189453125	n/a	1006787	4311
983.244140625	n/a	1006843	1122
985.716796875	n/a	1009375	4210
987.216796875	n/a	1010911	4312
989.2841796875	n/a	1013028	1111
990.0791015625	n/a	1013842	4311
990.119140625	n/a	1013883	4220
990.1298828125	n/a	1013894	1112
992.3193359375	n/a	1016136	3200
992.41015625	n/a	1016229	4210
992.6298828125	n/a	1016454	2621
993.16015625	n/a	1016997	4312
996.05859375	n/a	1019965	1121
996.359375	n/a	1020273	4230
996.9140625	n/a	1020841	4311
996.9697265625	n/a	1020898	1122
1000.8798828125	n/a	1024902	2622
1001.6337890625	n/a	1025674	4210
1001.6337890625	n/a	1025674	4312
1002.0029296875	n/a	1026052	1111
1002.78125	n/a	1026849	4311
1002.8251953125	n/a	1026894	1112
1003.0673828125	n/a	1027142	4220
1004.4873046875	n/a	1028596	4210
1005.9169921875	n/a	1030060	4230
1007.0048828125	n/a	1031174	4210
1007.751953125	n/a	1031939	1111
1008.8173828125	n/a	1033030	4311
1008.828125	n/a	1033041	4220
1008.8955078125	n/a	1033110	1112
1011.0869140625	n/a	1035354	4210
1012.087890625	n/a	1036379	4230
1015.431640625	n/a	1039803	1311
1015.5595703125	n/a	1039934	1312
1016.7568359375	n/a	1041160	1111
1017.6572265625	n/a	1042082	4210
1017.701171875	n/a	1042127	4311
1017.7685546875	n/a	1042196	1112
1018.2626953125	n/a	1042702	4220
1019.09375	n/a	1043553	4210
1020.0546875	n/a	1044537	4230
1020.76171875	n/a	1045261	1311
1020.865234375	n/a	1045367	1312
1023.8818359375	n/a	1048456	1311
1023.9130859375	n/a	1048488	1111
1023.9892578125	n/a	1048566	1312
1024.8369140625	n/a	1049434	4210
1024.9580078125	n/a	1049558	4311
1025.025390625	n/a	1049627	1112
1025.2275390625	n/a	1049834	4220
1027.517578125	n/a	1052179	4210
1029.1767578125	n/a	1053878	4312
1029.70703125	n/a	1054421	4230
1031.068359375	n/a	1055815	1111
1031.646484375	n/a	1056407	4210
1032.0908203125	n/a	1056862	4311
1032.158203125	n/a	1056931	1112
1032.259765625	n/a	1057035	4220
1033.6103515625	n/a	1058418	3200
1034.1318359375	n/a	1058952	2621
1034.439453125	n/a	1059267	4210
1035.73046875	n/a	1060589	4230
1037.3251953125	n/a	1062222	1121
1038.0595703125	n/a	1062974	4311
1038.103515625	n/a	1063019	1122
1040.01171875	n/a	1064973	1311
1040.1220703125	n/a	1065086	1312
1041.6748046875	n/a	1066676	4210
1042.0244140625	n/a	1067034	4312
1042.1328125	n/a	1067145	2622
1042.533203125	n/a	1067555	1311
1042.6572265625	n/a	1067682	1312
1043.0830078125	n/a	1068118	1311
1043.1455078125	n/a	1068182	1111
1043.2197265625	n/a	1068258	1312
1043.912109375	n/a	1068967	4311
1043.9560546875	n/a	1069012	1112
1043.98828125	n/a	1069045	4220
1045.7138671875	n/a	1070812	1311
1045.849609375	n/a	1070951	1312
1047.0830078125	n/a	1072214	4210
1047.9931640625	n/a	1073146	4312
1051.9150390625	n/a	1077162	1121
1052.6015625	n/a	1077865	4230
1052.9130859375	n/a	1078184	4311
1052.9794921875	n/a	1078252	1122
1055.0712890625	n/a	1080394	4210
1055.9208984375	n/a	1081264	4312
1056.53125	n/a	1081889	4220
1057.021484375	n/a	1082391	4210
1058.818359375	n/a	1084231	4230
1059.015625	n/a	1084433	1311
1059.1474609375	n/a	1084568	1312
1059.2314453125	n/a	1084654	1121
1059.3876953125	n/a	1084814	4311
1059.3876953125	n/a	1084814	1122
1061.982421875	n/a	1087471	4210
1062.5634765625	n/a	1088066	1311
1062.70703125	n/a	1088213	1312
1062.8017578125	n/a	1088310	4230
1064.6328125	n/a	1090185	1311
1064.7431640625	n/a	1090298	1312
1064.7470703125	n/a	1090302	1111
1064.9248046875	n/a	1090484	4210
1065.5576171875	n/a	1091132	4311
1065.61328125	n/a	1091189	1112
1065.845703125	n/a	1091427	4220
1067.275390625	n/a	1092891	4210
1068.255859375	n/a	1093895	4230
1070.8525390625	n/a	1096554	1111
1071.4140625	n/a	1097129	1311
1071.5419921875	n/a	1097260	1312
1071.5859375	n/a	1097305	4210
1071.7412109375	n/a	1097464	4311
1071.796875	n/a	1097521	1112
1072.298828125	n/a	1098035	4220
1073.3095703125	n/a	1099070	4210
1073.859375	n/a	1099633	3200
1074.3837890625	n/a	1100170	2621
1075.1787109375	n/a	1100984	4230
1075.46484375	n/a	1101277	1311
1075.591796875	n/a	1101407	1312
1076.9296875	n/a	1102777	1111
1077.6845703125	n/a	1103550	4210
1077.962890625	n/a	1103835	4311
1078.029296875	n/a	1103903	1112
1078.1611328125	n/a	1104038	4220
1078.18359375	n/a	1104061	1311
1078.287109375	n/a	1104167	1312
1078.68359375	n/a	1104573	1311
1078.787109375	n/a	1104679	1312
1079.7724609375	n/a	1105688	4210
1080.59375	n/a	1106529	4230
1082.134765625	n/a	1108107	2622
1084.6845703125	n/a	1110718	1311
1084.80859375	n/a	1110845	1312
1086.0654296875	n/a	1112132	1121
1086.8427734375	n/a	1112928	4311
1086.8876953125	n/a	1112974	1122
1088.3837890625	n/a	1114506	1311
1088.5146484375	n/a	1114640	1312
1088.728515625	n/a	1114859	4210
1089.109375	n/a	1115249	4312
1093.244140625	n/a	1119483	1111
1093.93359375	n/a	1120189	4220
1094.244140625	n/a	1120507	4311
1094.310546875	n/a	1120575	1112
1096.6142578125	n/a	1122934	1311
1096.7509765625	n/a	1123074	1312
1096.962890625	n/a	1123291	4210
1100.2509765625	n/a	1126658	4230
1103.2158203125	n/a	1129694	1311
1103.3427734375	n/a	1129824	1312
1108.419921875	n/a	1135023	4210
1108.6396484375	n/a	1135248	4312
1110.3349609375	n/a	1136984	1311
1110.478515625	n/a	1137131	1312
1111.8349609375	n/a	1138520	1311
1111.96484375	n/a	1138653	1312
1113.92578125	n/a	1140661	4230
1113.9482421875	n/a	1140684	3200
1114.38671875	n/a	1141133	2621
1114.7998046875	n/a	1141556	1121
1115.6982421875	n/a	1142476	4311
1115.7548828125	n/a	1142534	1122
1116.0849609375	n/a	1142872	1311
1116.1826171875	n/a	1142972	1312
1116.5849609375	n/a	1143384	1311
1116.716796875	n/a	1143519	1312
1117.88671875	n/a	1144717	4210
1118.5849609375	n/a	1145432	1311
1118.6865234375	n/a	1145536	1312
1118.9453125	n/a	1145801	4220
1120.88671875	n/a	1147789	4210
1121.640625	n/a	1148561	4312
1122.33203125	n/a	1149269	1121
1122.63671875	n/a	1149581	2622
1122.853515625	n/a	1149803	4311
1122.8876953125	n/a	1149838	1122
1124.87890625	n/a	1151877	4312
1127.4189453125	n/a	1154478	4230
1128.3662109375	n/a	1155448	1311
1128.5126953125	n/a	1155598	1312
1128.578125	n/a	1155665	1121
1129.623046875	n/a	1156735	4311
1129.689453125	n/a	1156803	1122
1130.51953125	n/a	1157653	1311
1130.619140625	n/a	1157755	1312
1135.2607421875	n/a	1162508	1111
1135.771484375	n/a	1163031	4210
1136.0166015625	n/a	1163282	4311
1136.060546875	n/a	1163327	1112
1136.6728515625	n/a	1163954	4220
1137.5927734375	n/a	1164896	4210
1139.671875	n/a	1167025	4312
1139.771484375	n/a	1167127	4230
1140.2158203125	n/a	1167582	1311
1140.3623046875	n/a	1167732	1312
1141.51171875	n/a	1168909	4210
1143.7451171875	n/a	1171196	1111
1144.7109375	n/a	1172185	4311
1144.7783203125	n/a	1172254	1112
1144.8203125	n/a	1172297	4220
1146.880859375	n/a	1174407	4210
1148.390625	n/a	1175953	4312
1149.5205078125	n/a	1177110	4230
1152.4658203125	n/a	1180126	4210
1154.8046875	n/a	1182521	3200
1155.138671875	n/a	1182863	2621
1159.6826171875	n/a	1187516	1111
1160.775390625	n/a	1188635	4220
1160.8642578125	n/a	1188726	4311
1160.9423828125	n/a	1188806	1112
1162.38671875	n/a	1190285	1311
1162.5263671875	n/a	1190428	1312
1163.388671875	n/a	1191311	2622
1163.5146484375	n/a	1191440	4210
1164.4755859375	n/a	1192424	4312
1164.7255859375	n/a	1192680	4230
1167.6572265625	n/a	1195682	4210
1168.1923828125	n/a	1196230	1121
1168.625	n/a	1196673	4230
1169.00390625	n/a	1197061	4311
1169.05859375	n/a	1197117	1122
1171.5517578125	n/a	1199670	4210
1172.1630859375	n/a	1200296	4312
1179.7666015625	n/a	1208082	1311
1179.876953125	n/a	1208195	1312
1183.0673828125	n/a	1211462	1121
1183.1669921875	n/a	1211564	4311
1183.1669921875	n/a	1211564	1122
1183.6494140625	n/a	1212058	4312
1189.9501953125	n/a	1218510	1121
1190.0673828125	n/a	1218630	1311
1190.1708984375	n/a	1218736	1312
1190.4501953125	n/a	1219022	4311
1190.47265625	n/a	1219045	1122
1191.4345703125	n/a	1220030	4312
1194.1376953125	n/a	1222798	1311
1194.26171875	n/a	1222925	1312
1194.6376953125	n/a	1223310	1311
1194.771484375	n/a	1223447	1312
1195.1376953125	n/a	1223822	1311
1195.271484375	n/a	1223959	1312
1195.5537109375	n/a	1224248	3200
1196.140625	n/a	1224849	2621
1197.1455078125	n/a	1225878	1121
1197.9345703125	n/a	1226686	4311
1197.990234375	n/a	1226743	1122
1198.1123046875	n/a	1226868	4230
1200.3134765625	n/a	1229122	4210
1200.853515625	n/a	1229675	4312
1204.3916015625	n/a	1233298	2622
1205.98828125	n/a	1234933	1111
1206.1884765625	n/a	1235138	4311
1206.1884765625	n/a	1235138	1112
1206.66015625	n/a	1235621	4312
1207.0380859375	n/a	1236008	1311
1207.162109375	n/a	1236135	1312
1208.5380859375	n/a	1237544	1311
1208.671875	n/a	1237681	1312
1213.3095703125	n/a	1242430	1121
1214.17578125	n/a	1243317	4230
1214.25390625	n/a	1243397	4311
1214.3212890625	n/a	1243466	1122
1216.931640625	n/a	1246139	4210
1218.4423828125	n/a	1247686	4220
1219.8916015625	n/a	1249170	1311
1220.0126953125	n/a	1249294	1312
1221.22265625	n/a	1250533	4210
1222.1025390625	n/a	1251434	4312
1224.3525390625	n/a	1253738	4230
1226.091796875	n/a	1255519	4210
1232.642578125	n/a	1262227	1311
1232.736328125	n/a	1262323	1312
1235.513671875	n/a	1265167	1111
1235.9033203125	n/a	1265566	4311
1235.9248046875	n/a	1265588	1112
1236.20703125	n/a	1265877	4312
1236.626953125	n/a	1266307	3200
1237.1435546875	n/a	1266836	2621
1238.8388671875	n/a	1268572	1311
1238.966796875	n/a	1268703	1312
1241.9384765625	n/a	1271746	1311
1242.0400390625	n/a	1271850	1312
1242.4765625	n/a	1272297	1111
1242.8876953125	n/a	1272718	4311
1242.9091796875	n/a	1272740	1112
1243.361328125	n/a	1273203	4312
1245.3935546875	n/a	1275284	2622
1248.5390625	n/a	1278505	1311
1248.6494140625	n/a	1278618	1312
1251.1220703125	n/a	1281150	1311
1251.25390625	n/a	1281285	1312
1253.12109375	n/a	1283197	1311
1253.22265625	n/a	1283301	1312
1255.1201171875	n/a	1285244	1311
1255.224609375	n/a	1285351	1312
1256.3349609375	n/a	1286488	1121
1256.9228515625	n/a	1287090	4311
1256.95703125	n/a	1287125	1122
1257.291015625	n/a	1287467	4230
1258.53515625	n/a	1288741	4210
1259.291015625	n/a	1289515	1311
1259.41796875	n/a	1289645	1312
1259.8095703125	n/a	1290046	4312
1267.8701171875	n/a	1298300	1311
1268.0	n/a	1298433	1312
1268.3916015625	n/a	1298834	1111
1268.4248046875	n/a	1298868	1112
1273.98828125	n/a	1304565	1121
1274.021484375	n/a	1304599	1122
1276.0712890625	n/a	1306698	1311
1276.17578125	n/a	1306805	1312
1277.1416015625	n/a	1307794	3200
1277.6455078125	n/a	1308310	2621
1278.8876953125	n/a	1309582	4230
1279.5712890625	n/a	1310282	1311
1279.6982421875	n/a	1310412	1312
1280.2412109375	n/a	1310968	1111
1280.673828125	n/a	1311411	1311
1280.708984375	n/a	1311447	4311
1280.73046875	n/a	1311469	1112
1280.80078125	n/a	1311541	1312
1282.6904296875	n/a	1313476	1311
1282.837890625	n/a	1313627	1312
1283.1904296875	n/a	1313988	1311
1283.3369140625	n/a	1314138	1312
1284.5546875	n/a	1315385	4210
1285.02734375	n/a	1315869	4312
1285.6455078125	n/a	1316502	2622
1285.7412109375	n/a	1316600	1311
1285.884765625	n/a	1316747	1312
1288.291015625	n/a	1319211	1311
1288.427734375	n/a	1319351	1312
1288.791015625	n/a	1319723	1311
1288.927734375	n/a	1319863	1312
1291.24609375	n/a	1322237	1111
1291.712890625	n/a	1322715	4311
1291.7353515625	n/a	1322738	1112
1292.02734375	n/a	1323037	4312
1295.119140625	n/a	1326203	4230
1297.623046875	n/a	1328767	1111
1298.1796875	n/a	1329337	4210
1298.6689453125	n/a	1329838	4311
1298.734375	n/a	1329905	1112
1298.8466796875	n/a	1330020	4220
1301.134765625	n/a	1332363	4210
1301.8271484375	n/a	1333072	4312
1303.7255859375	n/a	1335016	1111
1303.759765625	n/a	1335051	1112
1308.6240234375	n/a	1340032	1110
1309.576171875	n/a	1341007	4230
1310.0986328125	n/a	1341542	4210
1311.3916015625	n/a	1342866	1311
1311.5009765625	n/a	1342978	1312
1314.173828125	n/a	1345715	1111
1314.3623046875	n/a	1345908	4311
1314.3623046875	n/a	1345908	1112
1315.0244140625	n/a	1346586	4230
1317.521484375	n/a	1349143	1311
1317.619140625	n/a	1349243	1312
1318.0732421875	n/a	1349708	3200
1318.3974609375	n/a	1350040	2621
1321.1220703125	n/a	1352830	1311
1321.2294921875	n/a	1352940	1312
1322.3232421875	n/a	1354060	4210
1322.8046875	n/a	1354553	4312
1323.095703125	n/a	1354851	4230
1323.62109375	n/a	1355389	1311
1323.7490234375	n/a	1355520	1312
1325.111328125	n/a	1356915	4210
1325.875	n/a	1357697	1121
1326.279296875	n/a	1358111	4311
1326.30078125	n/a	1358133	1122
1326.3125	n/a	1358145	4230
1326.6484375	n/a	1358489	2622
1327.7451171875	n/a	1359612	1311
1327.873046875	n/a	1359743	1312
1328.3193359375	n/a	1360200	4210
1328.349609375	n/a	1360231	4312
1332.298828125	n/a	1364275	1111
1333.2548828125	n/a	1365254	4220
1333.6650390625	n/a	1365674	4311
1333.765625	n/a	1365777	1112
1337.486328125	n/a	1369587	4210
1338.5908203125	n/a	1370718	4312
1339.6201171875	n/a	1371772	4230
1344.4697265625	n/a	1376738	4210
1346.6923828125	n/a	1379014	1311
1346.7880859375	n/a	1379112	1312
1346.841796875	n/a	1379167	1121
1347.6767578125	n/a	1380022	4230
1347.7529296875	n/a	1380100	4311
1347.8095703125	n/a	1380158	1122
1350.298828125	n/a	1382707	4210
1350.7802734375	n/a	1383200	4312
1352.845703125	n/a	1385315	1311
1352.986328125	n/a	1385459	1312
1358.771484375	n/a	1391383	3200
1359.150390625	n/a	1391771	2621
1361.701171875	n/a	1394383	4230
1365.4931640625	n/a	1398266	4210
1366.3955078125	n/a	1399190	1121
1366.740234375	n/a	1399543	4230
1366.9619140625	n/a	1399770	4311
1366.9951171875	n/a	1399804	1122
1367.150390625	n/a	1399963	2622
1368.2431640625	n/a	1401082	1311
1368.38671875	n/a	1401229	1312
1369.4365234375	n/a	1402304	4210
1370.349609375	n/a	1403239	4312
1370.7802734375	n/a	1403680	4230
1372.2939453125	n/a	1405230	1311
1372.4267578125	n/a	1405366	1312
1372.990234375	n/a	1405943	1111
1373.5361328125	n/a	1406502	4210
1373.8251953125	n/a	1406798	4311
1373.8798828125	n/a	1406854	1112
1374.361328125	n/a	1407347	4220
1375.8369140625	n/a	1408858	4210
1377.4033203125	n/a	1410462	4312
1377.5029296875	n/a	1410564	4230
1378.91015625	n/a	1412005	1111
1378.9765625	n/a	1412073	1112
1386.9580078125	n/a	1420246	1111
